home,win,home_seasonWins,home_seasonLosses,home_seasonGames,home_avg_teamScore,home_avg_opponentScore,home_avg_assists,home_avg_blocks,home_avg_steals,home_avg_freeThrowsAttempted,home_avg_reboundsTotal,home_avg_turnovers,home_avg_plusMinusPoints,home_avg_fieldGoalsAttempted,home_avg_threePointersAttempted,home_avg_fieldGoalsPercentage,home_avg_threePointersPercentage,home_avg_freeThrowsPercentage,away_seasonWins,away_seasonLosses,away_seasonGames,away_avg_teamScore,away_avg_opponentScore,away_avg_assists,away_avg_blocks,away_avg_steals,away_avg_freeThrowsAttempted,away_avg_reboundsTotal,away_avg_turnovers,away_avg_plusMinusPoints,away_avg_fieldGoalsAttempted,away_avg_threePointersAttempted,away_avg_fieldGoalsPercentage,away_avg_threePointersPercentage,away_avg_freeThrowsPercentage,h2h_win_rate
1,1,61,25,86,97.1,90.0,22.3,5.8,7.1,23.8,41.3,11.9,7.1,79.8,16.1,0.458,0.364,0.769,42,44,86,96.3,95.9,20.3,4.8,8.6,26.2,41.8,14.3,0.6,80.8,11.4,0.459,0.317,0.703,0.5
1,1,59,27,86,101.0,95.5,21.7,4.0,7.7,20.9,41.8,11.7,5.7,82.9,19.5,0.467,0.384,0.77,52,34,86,100.1,96.2,20.8,4.9,5.9,25.7,43.2,12.6,3.9,79.4,17.2,0.463,0.356,0.811,0.75
1,1,59,27,86,95.8,91.2,20.7,4.2,6.3,21.7,41.3,12.7,4.6,78.7,19.3,0.459,0.369,0.757,56,30,86,109.8,105.0,26.4,6.3,6.4,24.3,41.5,14.3,5.0,82.8,21.2,0.499,0.386,0.782,0.75
1,1,56,30,86,96.2,92.0,21.2,5.1,7.3,22.7,44.5,13.6,4.2,81.6,20.8,0.447,0.337,0.722,57,29,86,105.5,98.7,26.1,4.4,8.6,27.9,41.0,14.5,6.8,80.0,13.4,0.497,0.365,0.756,0.25
1,1,68,18,86,100.3,90.2,22.4,4.6,8.5,26.4,41.9,15.0,10.1,76.8,19.0,0.474,0.38,0.769,39,47,86,97.8,99.9,21.8,5.5,7.2,27.4,42.1,15.0,-1.8,79.4,13.2,0.453,0.339,0.771,0.5
1,0,48,38,86,96.3,96.6,20.1,5.2,7.0,25.4,44.6,14.0,-0.0,81.5,18.9,0.439,0.347,0.715,44,42,86,98.6,99.0,19.5,4.8,7.7,24.6,41.3,13.2,-0.4,81.3,19.7,0.446,0.349,0.782,0.75
1,0,42,45,87,96.1,95.9,20.2,4.8,8.7,26.2,41.7,14.4,0.4,80.7,11.3,0.459,0.317,0.704,62,25,87,97.1,89.9,22.3,5.9,7.1,23.7,41.3,12.0,7.2,79.7,16.1,0.459,0.365,0.766,0.4
1,1,39,48,87,97.7,100.0,21.7,5.5,7.2,27.4,41.9,15.0,-2.1,79.3,13.2,0.453,0.339,0.772,69,18,87,100.5,90.2,22.5,4.6,8.5,26.3,41.8,15.0,10.3,76.9,19.1,0.475,0.381,0.768,0.4
1,0,45,42,87,98.5,98.8,19.4,4.7,7.7,24.6,41.3,13.2,-0.3,81.2,19.7,0.446,0.349,0.782,48,39,87,96.2,96.5,20.1,5.2,7.0,25.5,44.6,14.0,-0.0,81.4,19.0,0.438,0.347,0.716,0.4
1,1,57,30,87,105.1,98.7,25.9,4.4,8.6,27.9,41.0,14.6,6.4,80.0,13.4,0.495,0.364,0.754,57,30,87,96.2,91.7,21.1,5.1,7.3,22.6,44.5,13.6,4.5,81.5,20.7,0.447,0.337,0.723,0.6
1,1,63,25,88,97.1,89.8,22.4,5.8,7.1,23.6,41.2,12.0,7.4,79.6,16.1,0.46,0.367,0.767,56,31,87,104.4,99.0,20.7,4.1,6.3,27.8,42.2,14.3,5.4,78.6,25.5,0.475,0.386,0.728,0.0
1,1,60,27,87,101.0,95.5,21.7,4.0,7.7,20.9,41.8,11.7,5.7,82.8,19.5,0.467,0.387,0.77,60,27,87,95.8,91.1,20.7,4.2,6.3,21.8,41.4,12.6,4.6,78.7,19.2,0.458,0.369,0.758,0.0
1,1,69,19,88,100.5,90.3,22.5,4.6,8.5,26.2,41.8,14.9,10.1,77.0,19.1,0.475,0.379,0.769,40,48,88,97.7,100.0,21.8,5.5,7.1,27.6,41.9,15.0,-2.0,79.2,13.1,0.453,0.336,0.772,0.5
1,1,61,25,86,108.9,101.3,24.6,5.4,7.9,27.8,44.1,14.0,7.5,83.3,21.4,0.478,0.381,0.771,58,30,88,105.1,98.6,25.9,4.5,8.5,27.8,41.1,14.5,6.6,80.1,13.5,0.495,0.365,0.755,0.0
1,1,64,25,89,97.1,89.6,22.4,5.9,7.0,23.6,41.3,12.0,7.5,79.6,16.0,0.46,0.367,0.768,56,32,88,104.1,98.9,20.7,4.1,6.3,27.7,42.2,14.3,5.1,78.5,25.4,0.474,0.383,0.725,1.0
1,1,61,27,88,101.0,95.3,21.7,4.0,7.7,20.8,41.9,11.6,5.9,82.8,19.4,0.467,0.387,0.769,60,28,88,95.6,91.2,20.6,4.2,6.3,21.8,41.3,12.6,4.4,78.6,19.3,0.458,0.369,0.756,1.0
1,1,70,19,89,100.4,90.0,22.5,4.7,8.5,26.2,41.8,14.8,10.4,77.1,19.0,0.475,0.377,0.769,49,39,88,96.3,96.4,20.2,5.2,7.0,25.4,44.6,13.9,0.1,81.4,19.0,0.438,0.348,0.717,0.0
1,1,56,33,89,104.0,99.0,20.6,4.1,6.2,27.7,42.2,14.3,5.0,78.5,25.4,0.474,0.383,0.726,65,25,90,97.1,89.6,22.4,5.8,7.1,23.6,41.2,11.9,7.5,79.6,15.9,0.46,0.367,0.769,0.0
1,1,62,25,87,108.9,101.3,24.6,5.4,8.0,28.0,44.0,14.0,7.6,83.2,21.3,0.478,0.383,0.771,58,31,89,105.1,98.7,25.8,4.5,8.5,27.9,41.2,14.5,6.4,80.2,13.5,0.494,0.363,0.755,1.0
1,1,71,19,90,100.2,89.8,22.4,4.7,8.5,26.1,41.8,14.9,10.3,77.0,19.0,0.474,0.376,0.769,49,40,89,96.0,96.2,20.2,5.2,7.0,25.4,44.6,14.0,0.1,81.3,19.0,0.437,0.347,0.718,1.0
1,1,60,29,89,95.5,91.4,20.7,4.2,6.3,21.7,41.3,12.7,4.1,78.6,19.4,0.457,0.368,0.755,62,27,89,101.0,95.2,21.7,4.0,7.7,20.8,41.9,11.6,6.0,82.8,19.3,0.467,0.389,0.77,0.0
1,1,58,32,90,105.1,98.9,25.8,4.5,8.5,27.7,41.2,14.4,6.2,80.5,13.6,0.493,0.363,0.755,63,25,88,109.0,101.4,24.6,5.5,7.9,28.2,44.0,14.0,7.6,83.1,21.2,0.479,0.386,0.772,0.0
1,1,49,41,90,95.8,96.1,20.2,5.2,7.0,25.4,44.5,14.0,-0.1,81.2,19.0,0.436,0.345,0.718,72,19,91,100.0,89.7,22.4,4.6,8.5,26.2,41.9,14.9,10.4,76.9,18.9,0.473,0.374,0.769,0.0
1,0,57,33,90,104.0,98.8,20.6,4.2,6.2,27.6,42.1,14.3,5.2,78.5,25.4,0.474,0.384,0.725,65,26,91,97.0,89.9,22.3,5.8,7.1,23.7,41.2,11.9,7.1,79.5,15.9,0.46,0.365,0.769,0.333
1,1,59,32,91,105.1,98.9,25.8,4.4,8.5,27.7,41.2,14.4,6.2,80.4,13.6,0.493,0.363,0.755,63,26,89,108.9,101.4,24.4,5.5,7.9,28.3,43.8,14.1,7.5,82.9,21.2,0.479,0.384,0.772,0.333
1,1,61,29,90,95.6,91.5,20.8,4.2,6.3,21.7,41.3,12.6,4.2,78.7,19.5,0.457,0.369,0.756,62,28,90,101.0,95.4,21.7,4.0,7.6,20.8,41.9,11.6,5.8,82.8,19.3,0.468,0.387,0.769,0.333
1,1,50,41,91,95.9,96.0,20.3,5.2,7.0,25.5,44.4,14.0,0.2,81.1,19.0,0.437,0.347,0.718,72,20,92,99.9,89.9,22.4,4.6,8.4,26.2,41.8,14.9,10.0,76.9,18.9,0.473,0.374,0.769,0.333
1,1,66,26,92,96.9,89.8,22.2,5.8,7.1,23.6,41.1,11.9,7.1,79.5,15.8,0.459,0.364,0.771,57,34,91,103.9,98.7,20.5,4.2,6.2,27.5,42.1,14.3,5.2,78.4,25.3,0.474,0.386,0.724,0.75
1,1,62,29,91,100.7,95.4,21.5,4.0,7.7,20.7,41.8,11.6,5.6,82.7,19.2,0.467,0.386,0.769,62,29,91,95.7,91.3,20.8,4.2,6.3,21.7,41.4,12.7,4.4,78.6,19.5,0.458,0.368,0.755,0.5
1,1,72,21,93,99.6,89.8,22.3,4.6,8.4,26.2,41.7,14.8,9.8,76.8,18.8,0.472,0.372,0.769,51,41,92,95.8,95.8,20.3,5.2,7.0,25.4,44.4,13.9,0.3,81.0,18.9,0.437,0.347,0.718,0.5
1,1,63,27,90,109.0,101.7,24.4,5.5,7.9,28.2,43.8,14.0,7.3,83.0,21.3,0.479,0.383,0.77,60,32,92,105.3,99.1,25.8,4.5,8.5,27.9,41.2,14.4,6.2,80.4,13.6,0.494,0.363,0.756,0.5
1,1,62,30,92,95.5,91.4,20.8,4.2,6.2,21.7,41.3,12.7,4.3,78.6,19.6,0.457,0.368,0.754,63,29,92,100.7,95.2,21.6,4.1,7.7,20.9,41.9,11.5,5.7,82.7,19.2,0.467,0.388,0.769,0.4
1,1,51,42,93,95.8,95.8,20.2,5.2,7.0,25.6,44.2,13.9,0.2,80.9,18.9,0.437,0.345,0.717,73,21,94,99.6,89.8,22.3,4.6,8.4,26.1,41.7,14.8,9.8,76.8,18.8,0.472,0.371,0.769,0.4
1,0,60,33,93,105.3,99.2,25.8,4.5,8.5,27.9,41.2,14.5,6.1,80.4,13.7,0.493,0.363,0.757,64,27,91,109.0,101.7,24.4,5.5,8.0,28.4,43.7,14.0,7.3,82.9,21.3,0.479,0.383,0.77,0.4
1,1,73,22,95,99.3,89.7,22.3,4.7,8.4,26.0,41.6,14.8,9.6,76.7,18.8,0.471,0.37,0.77,52,42,94,95.5,95.5,20.1,5.2,7.0,25.6,44.2,13.9,0.3,80.8,18.9,0.436,0.345,0.719,0.5
1,0,63,30,93,100.5,95.3,21.5,4.1,7.7,20.8,41.9,11.5,5.5,82.6,19.1,0.466,0.386,0.771,63,30,93,95.5,91.3,20.9,4.2,6.2,21.6,41.4,12.6,4.5,78.6,19.6,0.458,0.37,0.754,0.5
1,1,74,22,96,99.2,89.7,22.3,4.6,8.4,26.1,41.6,14.8,9.6,76.6,18.7,0.471,0.371,0.77,67,26,93,96.8,89.8,22.2,5.8,7.1,23.7,41.1,11.8,7.0,79.6,15.8,0.458,0.363,0.772,0.0
1,1,65,27,92,109.0,101.7,24.3,5.5,7.9,28.5,43.6,14.0,7.2,82.8,21.1,0.479,0.386,0.771,64,30,94,95.5,91.2,20.9,4.1,6.2,21.6,41.5,12.7,4.5,78.6,19.7,0.457,0.371,0.755,0.0
1,0,75,22,97,99.1,89.6,22.3,4.6,8.4,26.0,41.6,14.7,9.5,76.5,18.6,0.472,0.369,0.769,67,27,94,96.7,89.8,22.1,5.7,7.1,23.7,41.1,11.8,6.9,79.4,15.8,0.458,0.363,0.771,1.0
1,1,66,27,93,108.8,101.5,24.3,5.5,7.9,28.4,43.6,14.0,7.2,82.8,21.0,0.479,0.386,0.771,64,31,95,95.4,91.2,20.8,4.2,6.2,21.6,41.5,12.7,4.4,78.6,19.7,0.456,0.369,0.755,1.0
1,0,68,27,95,96.7,89.9,22.1,5.7,7.1,23.8,40.9,11.8,6.9,79.3,15.7,0.458,0.364,0.772,75,23,98,99.1,89.7,22.3,4.6,8.3,26.0,41.5,14.7,9.4,76.5,18.6,0.472,0.368,0.77,0.5
1,1,64,32,96,95.1,91.3,20.8,4.1,6.2,21.5,41.4,12.7,4.1,78.7,19.7,0.455,0.368,0.752,67,27,94,108.7,101.2,24.2,5.5,7.9,28.3,43.6,14.0,7.4,82.6,21.0,0.479,0.385,0.773,0.0
1,1,68,28,96,96.6,89.9,22.0,5.7,7.2,23.8,40.8,11.8,6.6,79.3,15.7,0.458,0.361,0.774,76,23,99,99.1,89.6,22.3,4.6,8.3,26.1,41.6,14.7,9.4,76.4,18.6,0.472,0.368,0.771,0.333
1,0,65,32,97,95.2,91.2,20.8,4.1,6.2,21.5,41.4,12.7,4.2,78.7,19.7,0.456,0.37,0.752,67,28,95,108.4,101.2,24.1,5.5,7.9,28.2,43.6,14.0,7.2,82.6,20.9,0.479,0.384,0.77,0.333
1,1,76,24,100,98.8,89.7,22.2,4.6,8.3,26.2,41.5,14.7,9.2,76.3,18.5,0.47,0.365,0.772,69,28,97,96.5,89.8,22.0,5.8,7.2,23.8,40.7,11.8,6.8,79.2,15.6,0.458,0.36,0.774,0.5
1,1,68,28,96,108.2,101.1,24.0,5.5,7.9,28.1,43.6,14.0,7.1,82.7,20.9,0.478,0.383,0.769,65,33,98,95.2,91.2,20.8,4.1,6.2,21.5,41.4,12.6,4.2,78.6,19.8,0.455,0.369,0.754,0.75
1,0,69,29,98,96.6,89.9,22.1,5.8,7.2,24.0,40.6,11.8,6.7,79.1,15.7,0.458,0.362,0.773,77,24,101,98.9,89.8,22.2,4.6,8.3,26.2,41.5,14.7,9.1,76.3,18.4,0.47,0.367,0.772,0.4
1,1,78,24,102,98.8,89.7,22.1,4.6,8.3,26.2,41.5,14.7,9.1,76.2,18.4,0.47,0.366,0.772,69,28,97,108.2,101.0,23.9,5.5,7.9,28.0,43.6,13.9,7.1,82.7,20.9,0.478,0.383,0.77,0.0
1,1,79,24,103,98.8,89.7,22.1,4.6,8.2,26.3,41.5,14.7,9.1,76.2,18.4,0.47,0.366,0.772,69,29,98,108.0,101.0,23.9,5.4,7.9,28.0,43.5,13.9,6.9,82.6,20.8,0.477,0.381,0.77,1.0
1,1,69,30,99,107.9,101.1,23.9,5.4,7.9,27.8,43.4,13.9,6.8,82.6,20.8,0.478,0.382,0.773,80,24,104,98.9,89.8,22.2,4.5,8.2,26.4,41.5,14.7,9.1,76.1,18.4,0.47,0.368,0.771,0.0
1,0,70,30,100,107.7,100.9,23.8,5.4,7.8,27.8,43.4,13.9,6.8,82.5,20.7,0.477,0.382,0.771,80,25,105,98.7,89.8,22.1,4.6,8.2,26.4,41.5,14.7,8.9,76.2,18.4,0.469,0.369,0.77,0.333
1,1,70,31,101,107.5,100.8,23.8,5.4,7.8,27.9,43.4,13.9,6.7,82.4,20.7,0.477,0.381,0.771,81,25,106,98.7,89.8,22.1,4.6,8.2,26.4,41.5,14.7,8.9,76.2,18.4,0.469,0.369,0.771,0.25
1,1,81,26,107,98.7,89.9,22.0,4.6,8.2,26.4,41.5,14.7,8.8,76.2,18.5,0.469,0.369,0.771,71,31,102,107.5,100.8,23.8,5.4,7.9,27.9,43.4,13.9,6.7,82.4,20.8,0.476,0.38,0.77,0.6
1,1,66,16,82,100.3,91.4,20.3,5.3,7.2,24.5,42.2,12.7,8.9,78.7,20.4,0.469,0.394,0.756,39,43,82,94.2,94.7,20.6,4.6,6.0,22.5,41.4,11.9,-0.5,80.0,13.2,0.455,0.342,0.742,0.0
1,0,62,20,82,100.9,93.4,22.7,4.7,7.6,25.3,42.1,15.6,7.5,77.2,16.5,0.485,0.39,0.764,41,41,82,102.2,102.5,21.1,5.5,7.5,25.0,42.1,14.5,-0.3,83.5,15.8,0.457,0.375,0.794,0.0
1,0,54,28,82,97.0,93.3,21.2,4.0,5.8,20.0,41.0,11.7,4.0,79.7,19.8,0.466,0.39,0.763,50,32,82,101.7,99.8,21.7,5.2,7.2,22.6,42.7,12.7,2.0,82.6,19.9,0.463,0.354,0.822,0.0
1,0,54,28,82,99.4,94.1,20.3,4.9,6.7,24.2,41.7,12.9,5.3,79.2,19.0,0.466,0.384,0.767,53,29,82,98.4,94.4,20.3,4.3,6.7,23.2,43.0,14.1,4.0,79.6,20.2,0.454,0.374,0.806,0.0
1,0,59,23,82,101.0,94.4,19.4,5.4,7.0,27.5,43.3,13.9,6.7,78.2,26.2,0.457,0.377,0.719,41,41,82,97.4,97.3,20.1,5.1,8.0,27.0,41.2,14.1,0.1,79.7,13.1,0.461,0.313,0.743,0.0
1,1,47,35,82,98.1,96.5,20.2,4.6,7.4,25.4,40.0,12.8,1.6,78.7,19.9,0.459,0.366,0.738,43,39,82,98.3,98.0,20.4,5.5,7.9,22.8,39.5,12.5,0.3,81.0,19.9,0.457,0.358,0.749,0.0
1,1,65,17,82,106.9,99.3,23.3,5.1,8.8,25.5,43.9,13.5,7.7,85.1,18.5,0.475,0.365,0.768,48,34,82,103.6,100.9,24.7,4.6,8.8,28.7,41.0,14.8,2.6,80.8,13.7,0.476,0.344,0.771,0.0
1,1,54,28,82,104.3,100.9,22.2,6.0,8.7,30.3,41.6,15.3,3.4,79.4,18.0,0.47,0.368,0.758,49,33,82,95.8,94.3,19.6,4.1,7.2,22.4,39.7,12.5,1.5,77.6,18.6,0.458,0.356,0.807,0.0
1,1,62,21,83,100.9,93.5,22.6,4.7,7.6,25.3,42.2,15.6,7.4,77.5,16.5,0.484,0.388,0.764,42,41,83,102.2,102.5,21.1,5.6,7.5,25.0,42.2,14.6,-0.3,83.6,15.8,0.457,0.373,0.796,0.0
1,1,54,29,83,97.0,93.4,21.1,4.0,5.7,19.9,41.0,11.7,3.9,79.7,19.7,0.466,0.395,0.764,51,32,83,101.8,99.7,21.6,5.2,7.2,22.5,42.7,12.7,2.0,82.5,19.9,0.464,0.354,0.824,0.0
1,1,67,16,83,100.3,91.3,20.3,5.3,7.2,24.6,42.1,12.7,9.0,78.6,20.3,0.47,0.394,0.757,39,44,83,94.1,94.8,20.5,4.6,6.0,22.4,41.3,11.8,-0.7,80.0,13.1,0.455,0.34,0.743,1.0
1,1,66,17,83,107.0,99.3,23.3,5.2,8.7,25.5,43.9,13.5,7.7,85.0,18.4,0.476,0.367,0.768,48,35,83,103.5,101.1,24.7,4.5,8.8,28.8,41.1,14.7,2.5,80.8,13.7,0.475,0.343,0.772,1.0
1,1,54,29,83,99.2,94.3,20.2,4.9,6.7,24.1,41.6,12.8,5.0,79.3,18.9,0.465,0.38,0.765,54,29,83,98.5,94.3,20.2,4.3,6.7,23.3,43.0,14.1,4.3,79.4,20.2,0.456,0.374,0.806,0.0
1,1,59,24,83,101.0,94.4,19.4,5.3,6.9,27.4,43.2,13.9,6.6,78.2,26.1,0.457,0.376,0.719,42,41,83,97.4,97.3,20.1,5.0,8.0,26.9,41.1,14.1,0.1,79.7,13.1,0.461,0.317,0.741,0.0
1,0,48,35,83,98.0,96.2,20.2,4.6,7.4,25.4,40.1,12.8,1.9,78.7,19.8,0.459,0.365,0.738,43,40,83,97.9,98.0,20.3,5.5,8.0,22.7,39.4,12.6,-0.1,80.9,19.9,0.456,0.356,0.748,1.0
1,1,55,28,83,104.4,100.7,22.2,6.0,8.7,30.4,41.7,15.3,3.7,79.3,18.0,0.47,0.369,0.759,49,34,83,95.7,94.5,19.6,4.1,7.2,22.4,39.6,12.6,1.2,77.6,18.6,0.457,0.356,0.806,1.0
1,0,42,42,84,102.4,102.6,21.1,5.7,7.5,25.0,42.1,14.5,-0.3,83.6,15.8,0.457,0.374,0.797,63,21,84,101.1,93.8,22.7,4.7,7.6,25.3,42.3,15.5,7.3,77.7,16.5,0.484,0.389,0.763,0.5
1,1,48,36,84,103.6,101.3,24.7,4.5,8.8,28.8,40.9,14.8,2.3,80.8,13.7,0.475,0.344,0.772,67,17,84,107.1,99.4,23.4,5.2,8.7,25.5,43.7,13.6,7.8,84.9,18.5,0.477,0.369,0.768,0.0
1,1,51,33,84,101.6,99.8,21.5,5.2,7.2,22.5,42.5,12.6,1.8,82.4,19.8,0.463,0.353,0.824,55,29,84,97.1,93.3,21.1,4.0,5.7,19.9,41.0,11.7,4.1,79.7,19.7,0.467,0.395,0.765,0.5
1,0,39,45,84,94.0,94.8,20.5,4.5,6.0,22.3,41.2,11.8,-0.8,80.0,13.2,0.455,0.34,0.744,68,16,84,100.2,91.2,20.3,5.3,7.2,24.8,42.1,12.7,9.1,78.5,20.3,0.469,0.393,0.757,0.0
1,1,42,42,84,97.3,97.3,20.1,5.0,8.0,26.8,41.1,14.1,-0.0,79.6,13.1,0.462,0.317,0.74,60,24,84,101.0,94.3,19.3,5.3,6.9,27.5,43.2,13.9,6.6,78.2,26.0,0.457,0.374,0.719,0.5
1,1,54,30,84,98.6,94.4,20.1,4.3,6.6,23.4,42.9,14.1,4.2,79.3,20.2,0.456,0.374,0.805,55,29,84,99.3,94.4,20.1,4.9,6.7,24.3,41.5,12.7,4.9,79.2,18.8,0.466,0.381,0.765,0.5
1,1,44,40,84,98.0,97.9,20.3,5.5,7.9,22.6,39.5,12.6,0.1,80.8,20.0,0.457,0.359,0.748,48,36,84,98.0,96.3,20.2,4.6,7.4,25.4,40.1,12.8,1.7,78.6,19.8,0.459,0.364,0.737,0.5
1,0,49,36,85,103.4,101.1,24.7,4.5,8.8,28.8,41.1,14.8,2.3,80.8,13.7,0.474,0.343,0.77,67,18,85,106.9,99.3,23.3,5.1,8.7,25.5,43.6,13.5,7.6,84.9,18.4,0.476,0.369,0.766,0.333
1,1,49,35,84,95.6,94.7,19.6,4.1,7.2,22.3,39.7,12.7,1.0,77.6,18.6,0.457,0.359,0.806,56,28,84,104.5,100.6,22.3,6.0,8.6,30.2,41.6,15.2,3.9,79.4,18.0,0.471,0.372,0.757,0.0
1,1,52,33,85,101.4,99.4,21.5,5.2,7.2,22.4,42.6,12.6,2.0,82.3,19.9,0.463,0.353,0.823,55,30,85,96.8,93.3,21.0,4.0,5.7,19.9,41.0,11.7,3.8,79.7,19.6,0.465,0.391,0.764,0.667
1,0,39,46,85,93.7,94.6,20.4,4.6,6.0,22.2,41.2,11.9,-1.0,79.9,13.2,0.454,0.34,0.745,69,16,85,100.0,90.9,20.3,5.3,7.2,24.8,42.1,12.7,9.1,78.3,20.3,0.469,0.39,0.756,0.0
1,1,42,43,85,102.2,102.7,21.0,5.7,7.4,25.1,42.2,14.6,-0.5,83.6,15.9,0.456,0.374,0.795,64,21,85,101.2,93.7,22.7,4.8,7.7,25.3,42.2,15.5,7.5,77.7,16.6,0.484,0.391,0.763,0.333
1,0,43,42,85,97.3,97.3,20.0,5.0,8.0,26.8,41.0,14.1,0.0,79.5,13.1,0.462,0.318,0.74,60,25,85,100.9,94.4,19.3,5.4,6.9,27.5,43.1,13.9,6.5,78.2,26.0,0.456,0.374,0.721,0.667
1,1,55,30,85,98.4,94.3,20.1,4.3,6.6,23.4,42.9,14.1,4.2,79.2,20.1,0.457,0.373,0.805,55,30,85,99.1,94.3,20.1,5.0,6.7,24.1,41.4,12.7,4.8,79.2,18.8,0.465,0.382,0.766,0.667
1,0,45,40,85,98.1,97.7,20.3,5.6,7.9,22.6,39.6,12.6,0.5,80.8,20.0,0.457,0.36,0.751,48,37,85,97.7,96.4,20.1,4.6,7.3,25.3,40.0,12.8,1.3,78.6,19.8,0.458,0.364,0.737,0.667
1,1,68,18,86,106.9,99.2,23.2,5.1,8.7,25.5,43.7,13.5,7.7,84.8,18.5,0.477,0.369,0.766,49,37,86,103.3,101.2,24.7,4.5,8.8,28.8,41.1,14.8,2.1,80.7,13.7,0.474,0.344,0.769,0.75
1,0,50,35,85,95.6,94.6,19.6,4.1,7.2,22.5,39.7,12.7,1.0,77.5,18.6,0.456,0.359,0.806,56,29,85,104.3,100.6,22.2,5.9,8.6,30.3,41.7,15.2,3.8,79.4,18.1,0.47,0.372,0.756,0.333
1,1,64,22,86,101.4,94.0,22.6,4.8,7.7,25.4,42.3,15.6,7.4,77.9,16.6,0.484,0.392,0.765,43,43,86,102.4,102.9,21.0,5.7,7.5,25.2,42.3,14.7,-0.5,83.7,15.9,0.457,0.375,0.794,0.5
1,1,61,25,86,100.7,94.2,19.3,5.4,6.9,27.4,43.0,13.8,6.5,78.1,25.9,0.456,0.374,0.719,43,43,86,97.1,97.1,20.0,5.0,8.0,26.7,41.0,14.1,-0.0,79.5,13.1,0.461,0.319,0.74,0.5
1,0,55,31,86,96.7,93.3,20.9,3.9,5.8,20.1,40.9,11.7,3.6,79.6,19.7,0.465,0.39,0.763,53,33,86,101.4,99.3,21.5,5.2,7.2,22.6,42.7,12.7,2.1,82.2,19.9,0.462,0.354,0.824,0.25
1,1,55,31,86,99.0,94.2,20.1,5.0,6.7,24.0,41.4,12.7,4.8,79.0,18.8,0.465,0.383,0.769,56,30,86,98.3,94.2,20.2,4.3,6.6,23.4,42.9,14.0,4.1,79.3,20.0,0.456,0.375,0.803,0.25
1,1,49,37,86,97.5,96.1,20.1,4.6,7.3,25.3,40.0,12.8,1.4,78.5,19.7,0.457,0.364,0.738,45,41,86,97.8,97.5,20.2,5.5,7.9,22.7,39.5,12.6,0.3,80.6,20.0,0.456,0.359,0.751,0.5
1,1,57,29,86,104.5,100.1,22.3,5.9,8.7,30.3,41.7,15.2,4.4,79.3,18.1,0.471,0.374,0.757,50,36,86,95.3,94.9,19.4,4.0,7.2,22.6,39.6,12.9,0.3,77.2,18.6,0.455,0.356,0.806,0.75
1,1,43,44,87,102.4,102.9,21.0,5.7,7.4,25.3,42.3,14.6,-0.5,83.7,15.9,0.456,0.375,0.795,65,22,87,101.5,94.1,22.6,4.8,7.7,25.4,42.3,15.5,7.3,78.0,16.6,0.484,0.391,0.764,0.4
1,0,43,44,87,96.9,97.1,20.0,5.0,7.9,26.6,40.9,14.1,-0.2,79.4,13.2,0.461,0.318,0.74,62,25,87,100.6,94.0,19.2,5.3,6.9,27.4,43.0,13.9,6.6,78.0,25.9,0.456,0.373,0.719,0.4
1,1,56,31,87,98.1,94.1,20.1,4.3,6.6,23.2,42.8,14.1,4.0,79.2,20.0,0.456,0.373,0.803,56,31,87,98.9,94.0,20.0,5.0,6.7,24.0,41.3,12.7,4.9,79.0,18.7,0.465,0.383,0.768,0.6
1,1,45,42,87,97.7,97.6,20.1,5.5,7.9,22.8,39.4,12.5,0.2,80.4,19.9,0.456,0.359,0.751,50,37,87,97.6,96.1,20.1,4.5,7.3,25.5,40.0,12.7,1.6,78.4,19.7,0.458,0.362,0.738,0.4
1,1,65,23,88,101.8,94.5,22.7,4.9,7.7,25.4,42.4,15.5,7.2,78.3,16.8,0.483,0.391,0.764,44,44,88,102.7,103.2,21.1,5.7,7.4,25.3,42.4,14.7,-0.5,83.9,16.0,0.457,0.377,0.794,0.5
1,1,50,38,88,97.3,96.1,20.0,4.5,7.3,25.4,39.9,12.8,1.2,78.3,19.7,0.457,0.362,0.737,46,42,88,97.7,97.3,20.0,5.5,7.8,22.8,39.4,12.5,0.5,80.3,19.9,0.457,0.359,0.753,0.5
1,1,58,29,87,104.6,100.0,22.4,6.0,8.7,30.3,41.6,15.2,4.6,79.2,18.1,0.472,0.375,0.758,54,33,87,101.4,99.2,21.4,5.2,7.2,22.7,42.7,12.7,2.2,82.1,19.9,0.463,0.356,0.823,0.0
1,0,66,23,89,101.8,94.6,22.7,4.9,7.7,25.6,42.4,15.4,7.3,78.3,16.8,0.483,0.393,0.764,63,25,88,100.7,94.0,19.3,5.3,7.0,27.3,43.0,13.9,6.8,78.1,25.9,0.457,0.374,0.719,0.0
1,0,69,18,87,106.9,99.2,23.2,5.1,8.7,25.7,43.7,13.6,7.7,84.7,18.5,0.476,0.37,0.766,57,31,88,98.0,93.9,20.1,4.3,6.6,23.1,42.8,14.0,4.1,79.2,20.0,0.456,0.373,0.803,0.0
1,1,70,16,86,100.0,90.7,20.3,5.3,7.2,24.8,42.1,12.7,9.2,78.3,20.2,0.469,0.391,0.758,51,38,89,97.3,95.9,19.9,4.5,7.3,25.4,39.8,12.7,1.4,78.3,19.8,0.456,0.363,0.739,0.0
